support,itemsets
0.011028126489750517,"['876', '715', '884', '870', '877', '712']"
0.011028126489750517,"['859', '707', '858']"
0.011028126489750517,"['715', '884', '870', '877', '883', '712']"
0.011028126489750517,"['715', '877', '708']"
0.011028126489750517,"['884', '870', '864', '877', '883', '712']"
0.011028126489750517,"['760', '712']"
0.011028126489750517,"['715', '708', '858']"
0.011028126489750517,"['876', '884', '870', '864', '877', '712']"
0.011028126489750517,"['858', '715', '712']"
0.011028126489750517,"['870', '708', '883']"
0.011028126489750517,"['794', '797']"
0.011028126489750517,"['715', '714', '858']"
0.011028126489750517,"['707', '714', '858']"
0.01099634514539965,"['858', '859', '711']"
0.01099634514539965,"['876', '870', '864', '877', '883']"
0.01099634514539965,"['870', '715', '711']"
0.01099634514539965,"['714', '708', '858']"
0.01099634514539965,"['858', '707', '712']"
0.01099634514539965,"['770', '712']"
0.01099634514539965,"['876', '884', '870', '864', '877', '883']"
0.01099634514539965,"['858', '715', '711']"
0.01099634514539965,"['859', '715', '714', '858']"
0.01099634514539965,"['876', '715', '884', '870', '877', '883']"
0.01099634514539965,"['715', '877', '708', '883']"
0.01099634514539965,"['760', '761', '762', '765']"
0.01099634514539965,"['876', '708']"
0.01099634514539965,"['801', '794']"
0.01099634514539965,"['770', '762', '763', '761']"
0.01099634514539965,"['715', '770']"
0.01099634514539965,"['858', '859', '715', '712']"
0.01099634514539965,"['712', '859', '714', '858']"
0.01099634514539965,"['870', '877', '708']"
0.010964563801048785,"['712', '715', '714', '858']"
0.010964563801048785,"['859', '708', '858']"
0.010964563801048785,"['712', '858', '711']"
0.010964563801048785,"['715', '884', '870', '864', '877', '883', '712']"
0.010964563801048785,"['876', '715', '870', '864', '877', '712']"
0.010964563801048785,"['876', '715', '884', '870', '864', '877', '712']"
0.010964563801048785,"['738', '712']"
0.010964563801048785,"['877', '708', '712']"
0.010964563801048785,"['858', '707', '711']"
0.010964563801048785,"['858', '859', '707', '712']"
0.010964563801048785,"['884', '708', '883']"
0.010964563801048785,"['876', '715', '870', '877', '883', '712']"
0.010964563801048785,"['870', '884', '708']"
0.010964563801048785,"['876', '715', '884', '877', '883', '712']"
0.010964563801048785,"['876', '884', '864', '877', '883', '712']"
0.010964563801048785,"['712', '877', '708', '883']"
0.010964563801048785,"['859', '707', '715', '858']"
0.010964563801048785,"['876', '864', '877', '883', '712']"
0.010964563801048785,"['859', '707', '714', '858']"
0.010964563801048785,"['715', '870', '864', '877', '883', '712']"
0.010932782456697918,"['858', '859', '707', '711']"
0.010932782456697918,"['877', '711']"
0.010932782456697918,"['707', '715', '714', '858']"
0.010932782456697918,"['876', '715', '870', '864', '877', '883']"
0.010932782456697918,"['884', '715', '708', '883']"
0.010932782456697918,"['715', '859', '858', '714', '712']"
0.010932782456697918,"['884', '877', '708', '883']"
0.010932782456697918,"['712', '858', '859', '711']"
0.010932782456697918,"['858', '859', '714', '711']"
0.010932782456697918,"['712', '707', '714', '858']"
0.010932782456697918,"['858', '707', '715', '712']"
0.010932782456697918,"['760', '715']"
0.010932782456697918,"['858', '708', '712']"
0.010932782456697918,"['884', '715', '708']"
0.010932782456697918,"['712', '715', '708', '883']"
0.010932782456697918,"['884', '864', '708']"
0.010932782456697918,"['876', '715', '884', '870', '864', '877', '883']"
0.010932782456697918,"['707', '708', '858']"
0.010932782456697918,"['858', '859', '715', '711']"
0.010932782456697918,"['884', '877', '708']"
0.010901001112347052,"['884', '715', '877', '708']"
0.010901001112347052,"['715', '877', '708', '883', '712']"
0.010901001112347052,"['762', '712']"
0.010901001112347052,"['859', '715', '708', '858']"
0.010901001112347052,"['760', '761', '762', '763']"
0.010901001112347052,"['712', '858', '715', '711']"
0.010901001112347052,"['715', '859', '858', '707', '714']"
0.010901001112347052,"['715', '859', '858', '707', '712']"
0.010901001112347052,"['715', '877', '708', '712']"
0.010901001112347052,"['859', '858', '707', '714', '712']"
0.010901001112347052,"['864', '708', '883']"
0.010901001112347052,"['870', '876', '708']"
0.010901001112347052,"['876', '877', '708']"
0.010901001112347052,"['876', '715', '884', '864', '877', '883', '712']"
0.010901001112347052,"['858', '859', '708', '712']"
0.010901001112347052,"['884', '715', '877', '708', '883']"
0.010901001112347052,"['858', '707', '715', '711']"
0.010901001112347052,"['859', '714', '708', '858']"
0.010901001112347052,"['876', '884', '870', '877', '883', '712']"
0.010901001112347052,"['858', '707', '714', '711']"
0.010901001112347052,"['870', '877', '708', '883']"
0.010901001112347052,"['858', '708', '711']"
0.010901001112347052,"['859', '707', '708', '858']"
0.010901001112347052,"['712', '858', '707', '711']"
0.010901001112347052,"['712', '711', '714', '858']"
0.010901001112347052,"['876', '715', '864', '877', '883', '712']"
0.010901001112347052,"['858', '715', '714', '711']"
0.010869219767996187,"['711', '877', '883']"
0.010869219767996187,"['876', '711']"
0.010869219767996187,"['876', '884', '708']"
0.010869219767996187,"['761', '762', '765', '763']"
0.010869219767996187,"['715', '859', '711', '858', '707']"
0.010869219767996187,"['712', '714', '708', '858']"
0.010869219767996187,"['715', '858', '707', '714', '712']"
0.010869219767996187,"['929', '873']"
0.010869219767996187,"['859', '711', '858', '714', '712']"
0.010869219767996187,"['870', '715', '708', '883']"
0.010869219767996187,"['715', '859', '711', '858', '714']"
0.010869219767996187,"['858', '715', '708', '712']"
0.010869219767996187,"['715', '714', '708', '858']"
0.010869219767996187,"['712', '884', '708', '883']"
0.010869219767996187,"['707', '715', '708', '858']"
0.010869219767996187,"['870', '715', '877', '708']"
0.010869219767996187,"['707', '714', '708', '858']"
0.010869219767996187,"['712', '711', '883']"
0.010869219767996187,"['884', '864', '708', '883']"
0.010869219767996187,"['715', '859', '711', '858', '712']"
0.010869219767996187,"['858', '859', '708', '711']"
0.010869219767996187,"['858', '707', '708', '712']"
0.010869219767996187,"['870', '864', '708']"
0.010869219767996187,"['859', '711', '858', '707', '712']"
0.010869219767996187,"['859', '711', '858', '707', '714']"
0.01083743842364532,"['884', '877', '864', '708', '883']"
0.01083743842364532,"['859', '708', '858', '707', '714']"
0.01083743842364532,"['884', '715', '708', '883', '712']"
0.01083743842364532,"['884', '715', '864', '708']"
0.01083743842364532,"['884', '877', '708', '864']"
0.01083743842364532,"['715', '711', '858', '707', '714']"
0.01083743842364532,"['711', '708', '883']"
0.01083743842364532,"['859', '708', '858', '707', '712']"
0.01083743842364532,"['864', '708', '712']"
0.01083743842364532,"['715', '859', '708', '858', '707']"
0.01083743842364532,"['858', '715', '708', '711']"
0.01083743842364532,"['858', '714', '708', '711']"
0.01083743842364532,"['715', '864', '708', '883']"
0.01083743842364532,"['712', '858', '708', '711']"
0.01083743842364532,"['870', '884', '708', '712']"
0.01083743842364532,"['870', '884', '864', '708']"
0.01083743842364532,"['715', '859', '708', '858', '712']"
0.01083743842364532,"['715', '711', '858', '707', '712']"
0.01083743842364532,"['870', '884', '708', '883']"
0.01083743842364532,"['864', '877', '708', '883']"
0.01083743842364532,"['884', '715', '864', '708', '883']"
0.01083743842364532,"['715', '859', '708', '858', '714']"
0.01083743842364532,"['715', '711', '858', '714', '712']"
0.01083743842364532,"['715', '859', '858', '707', '714', '712']"
0.01083743842364532,"['876', '708', '883']"
0.01083743842364532,"['884', '715', '708', '712']"
0.01083743842364532,"['715', '870', '877', '708', '883']"
0.01083743842364532,"['858', '707', '708', '711']"
0.01083743842364532,"['711', '858', '707', '714', '712']"
0.01083743842364532,"['876', '884', '870', '864', '877', '883', '712']"
0.01083743842364532,"['870', '715', '708', '712']"
0.01083743842364532,"['884', '877', '708', '883', '712']"
0.01083743842364532,"['876', '715', '708']"
0.01083743842364532,"['884', '864', '708', '712']"
0.01083743842364532,"['876', '715', '884', '870', '877', '883', '712']"
0.01083743842364532,"['715', '864', '708']"
0.01083743842364532,"['877', '708', '864']"
0.01083743842364532,"['865', '711']"
0.01083743842364532,"['876', '870', '864', '877', '883', '712']"
0.01083743842364532,"['884', '877', '708', '712']"
0.01083743842364532,"['859', '708', '858', '714', '712']"
0.010805657079294454,"['858', '715', '859', '711', '707', '712']"
0.010805657079294454,"['884', '715', '870', '708']"
0.010805657079294454,"['876', '877', '708', '883']"
0.010805657079294454,"['877', '708', '711']"
0.010805657079294454,"['715', '708', '858', '707', '712']"
0.010805657079294454,"['876', '864', '708']"
0.010805657079294454,"['876', '715', '708', '883']"
0.010805657079294454,"['884', '870', '877', '708', '883']"
0.010805657079294454,"['858', '859', '711', '707', '714', '712']"
0.010805657079294454,"['715', '884', '877', '864', '708', '883']"
0.010805657079294454,"['858', '715', '859', '711', '714', '712']"
0.010805657079294454,"['858', '715', '859', '711', '707', '714']"
0.010805657079294454,"['859', '711', '708', '858', '712']"
0.010805657079294454,"['715', '884', '877', '708', '883', '712']"
0.010805657079294454,"['715', '877', '864', '708', '883']"
0.010805657079294454,"['884', '715', '877', '864', '708']"
0.010805657079294454,"['876', '715', '877', '708']"
0.010805657079294454,"['876', '884', '864', '708']"
0.010805657079294454,"['738', '708']"
0.010805657079294454,"['708', '858', '707', '714', '712']"
0.010805657079294454,"['870', '712', '708', '883']"
0.010805657079294454,"['884', '715', '877', '708', '712']"
0.010805657079294454,"['852', '711']"
0.010805657079294454,"['859', '711', '708', '858', '714']"
0.010805657079294454,"['870', '876', '877', '708']"
0.010805657079294454,"['870', '884', '877', '708']"
0.010805657079294454,"['715', '708', '858', '714', '712']"
0.010805657079294454,"['712', '884', '711']"
0.010805657079294454,"['715', '877', '708', '864']"
0.010805657079294454,"['715', '708', '858', '707', '714']"
0.010805657079294454,"['883', '715', '711']"
0.010805657079294454,"['876', '708', '712']"
0.010805657079294454,"['876', '884', '708', '883']"
0.010805657079294454,"['715', '859', '711', '708', '858']"
0.010805657079294454,"['859', '711', '708', '858', '707']"
0.010805657079294454,"['715', '884', '870', '708', '883']"
0.010805657079294454,"['738', '711']"
0.010773875734943587,"['712', '864', '708', '883']"
0.010773875734943587,"['876', '884', '708', '712']"
0.010773875734943587,"['870', '877', '708', '712']"
0.010773875734943587,"['715', '859', '708', '858', '714', '712']"
0.010773875734943587,"['883', '715', '877', '711']"
0.010773875734943587,"['715', '711', '708', '858', '714']"
0.010773875734943587,"['870', '876', '884', '708']"
0.010773875734943587,"['715', '859', '708', '858', '707', '712']"
0.010773875734943587,"['715', '870', '708', '883', '712']"
0.010773875734943587,"['876', '884', '877', '708']"
0.010773875734943587,"['870', '884', '711']"
0.010773875734943587,"['870', '864', '708', '883']"
0.010773875734943587,"['884', '864', '708', '883', '712']"
0.010773875734943587,"['715', '877', '711']"
0.010773875734943587,"['715', '711', '708', '858', '707']"
0.010773875734943587,"['711', '708', '858', '714', '712']"
0.010773875734943587,"['870', '877', '708', '883', '712']"
0.010773875734943587,"['711', '708', '858', '707', '714']"
0.010773875734943587,"['711', '708', '858', '707', '712']"
0.010773875734943587,"['715', '711', '708', '858', '712']"
0.010773875734943587,"['715', '884', '870', '877', '708', '883']"
0.010773875734943587,"['859', '708', '858', '707', '714', '712']"
0.010773875734943587,"['876', '884', '877', '708', '883']"
0.010773875734943587,"['715', '859', '708', '858', '707', '714']"
0.010773875734943587,"['876', '715', '870', '864', '877', '883', '712']"
0.010773875734943587,"['884', '876', '715', '708']"
0.010773875734943587,"['858', '715', '711', '707', '714', '712']"
0.010773875734943587,"['770', '761', '765', '763']"
0.010773875734943587,"['715', '884', '870', '877', '708']"
0.010773875734943587,"['876', '715', '877', '708', '883']"
0.010773875734943587,"['876', '715', '884', '870', '864', '877', '883', '712']"
0.010773875734943587,"['715', '762']"
0.010773875734943587,"['876', '884', '715', '708', '883']"
0.010773875734943587,"['854', '711']"
0.010773875734943587,"['884', '870', '864', '708', '883']"
0.010742094390592722,"['876', '864', '708', '883']"
0.010742094390592722,"['715', '884', '870', '864', '708', '883']"
0.010742094390592722,"['876', '715', '884', '877', '708', '883']"
0.010742094390592722,"['884', '870', '877', '864', '708', '883']"
0.010742094390592722,"['870', '877', '708', '864']"
0.010742094390592722,"['870', '876', '715', '708']"
0.010742094390592722,"['870', '715', '864', '708']"
0.010742094390592722,"['712', '876', '708', '883']"
0.010742094390592722,"['870', '876', '708', '883']"
0.010742094390592722,"['884', '877', '864', '883', '708', '712']"
0.010742094390592722,"['877', '864', '883', '708', '712']"
0.010742094390592722,"['876', '884', '715', '877', '708']"
0.010742094390592722,"['738', '715']"
0.010742094390592722,"['858', '715', '859', '708', '711', '712']"
0.010742094390592722,"['715', '884', '870', '864', '708']"
0.010742094390592722,"['715', '708', '858', '707', '714', '712']"
0.010742094390592722,"['715', '870', '864', '708', '883']"
0.010742094390592722,"['858', '715', '859', '708', '711', '707']"
0.010742094390592722,"['858', '859', '708', '711', '707', '714']"
0.010742094390592722,"['884', '870', '708', '883', '712']"
0.010742094390592722,"['884', '877', '864', '708', '712']"
0.010742094390592722,"['884', '870', '864', '708', '712']"
0.010742094390592722,"['870', '877', '864', '708', '883']"
0.010742094390592722,"['858', '859', '708', '711', '707', '712']"
0.010742094390592722,"['715', '870', '877', '708', '712']"
0.010742094390592722,"['711', '884', '883']"
0.010742094390592722,"['884', '715', '864', '708', '712']"
0.010742094390592722,"['715', '864', '708', '883', '712']"
0.010742094390592722,"['870', '877', '711']"
0.010742094390592722,"['870', '876', '711']"
0.010742094390592722,"['884', '864', '711']"
0.010742094390592722,"['884', '708', '711']"
0.010742094390592722,"['870', '708', '711']"
0.010742094390592722,"['858', '715', '859', '711', '707', '714', '712']"
0.010742094390592722,"['858', '859', '708', '711', '714', '712']"
0.010742094390592722,"['865', '708']"
0.010742094390592722,"['864', '877', '708', '712']"
0.010742094390592722,"['711', '877', '708', '883']"
0.010742094390592722,"['715', '864', '708', '712']"
0.010742094390592722,"['876', '884', '864', '708', '883']"
0.010742094390592722,"['870', '864', '708', '712']"
